"","x"
"2226",0.226190476190476
"2227",0.219858156028369
"2228",0.201834862385321
"2229",0.242424242424242
"2230",0.258620689655172
"2231",0.191176470588235
"2232",0.225806451612903
"2233",0.244444444444444
"2234",0.226190476190476
"2235",0.225806451612903
"2236",0.243589743589744
"2237",0.209677419354839
"2238",0.241935483870968
"2239",0.225806451612903
"2240",0.129032258064516
"2241",0.239583333333333
"2242",0.225
"2243",0.207547169811321
"2244",0.214285714285714
"2245",0.185897435897436
"2246",0.17741935483871
"2247",0.225806451612903
"2248",0.145161290322581
"2249",0.129032258064516
"2250",0.241071428571429
"2251",0.224806201550388
"2252",0.209677419354839
"2253",0.265060240963855
"2254",0.225
"2255",0.225806451612903
"2256",0.226415094339623
"2257",0.193548387096774
"2258",0.19205298013245
"2259",0.231884057971015
"2260",0.216981132075472
"2261",0.193548387096774
"2262",0.161290322580645
"2263",0.214285714285714
"2264",0.17741935483871
"2265",0.161290322580645
"2266",0.237037037037037
"2267",0.227272727272727
"2268",0.192307692307692
"2269",0.216981132075472
"2270",0.258064516129032
"2271",0.274193548387097
"2272",0.145161290322581
"2273",0.197183098591549
"2274",0.161290322580645
"2275",0.193548387096774
"2276",0.224719101123595
"2277",0.161290322580645
"2278",0.225225225225225
"2279",0.225806451612903
"2280",0.241935483870968
"2281",0.161764705882353
"2282",0.158730158730159
"2283",0.306451612903226
"2284",0.225806451612903
"2285",0.252873563218391
"2286",0.193548387096774
"2287",0.145161290322581
"2288",0.209302325581395
"2289",0.303370786516854
"2290",0.174311926605505
"2291",0.222222222222222
"2292",0.217821782178218
"2293",0.166666666666667
"2294",0.145161290322581
"2295",0.161290322580645
"2296",0.129032258064516
"2297",0.181818181818182
"2298",0.225806451612903
"2299",0.225806451612903
"2300",0.17741935483871
"2301",0.145161290322581
"2302",0.17741935483871
"2303",0.241935483870968
"2304",0.161290322580645
"2305",0.209677419354839
"2306",0.205882352941177
"2307",0.206896551724138
"2308",0.208
"2309",0.206349206349206
"2310",0.193548387096774
"2311",0.161290322580645
"2312",0.17741935483871
"2313",0.241935483870968
"2314",0.209677419354839
"2315",0.197368421052632
"2316",0.230769230769231
"2317",0.269662921348315
"2318",0.225806451612903
"2319",0.17741935483871
"2320",0.258064516129032
"2321",0.243478260869565
"2322",0.225806451612903
"2323",0.209677419354839
"2324",0.209677419354839
"2325",0.17741935483871
"2326",0.25
"2327",0.220779220779221
"2328",0.2625
"2329",0.17741935483871
"2330",0.161290322580645
"2331",0.236842105263158
"2332",0.274193548387097
"2333",0.209302325581395
"2334",0.197674418604651
"2335",0.225806451612903
"2336",0.247422680412371
"2337",0.193548387096774
"2338",0.26
"2339",0.274193548387097
"2340",0.193548387096774
"2341",0.24
"2342",0.193548387096774
"2343",0.247058823529412
"2344",0.112903225806452
"2345",0.209677419354839
"2346",0.193548387096774
"2347",0.214723926380368
"2348",0.246575342465753
"2349",0.161290322580645
"2350",0.225225225225225
"2351",0.220338983050847
"2352",0.209677419354839
"2353",0.228571428571429
"2354",0.201342281879195
"2355",0.129032258064516
"2356",0.220588235294118
"2357",0.247933884297521
"2358",0.223140495867769
"2359",0.125
"2360",0.161290322580645
"2361",0.27710843373494
"2362",0.209677419354839
"2363",0.161290322580645
"2364",0.209677419354839
"2365",0.193548387096774
"2366",0.17741935483871
"2367",0.225806451612903
"2368",0.236641221374046
"2369",0.27536231884058
"2370",0.227272727272727
"2371",0.242105263157895
"2372",0.258064516129032
"2373",0.209677419354839
"2374",0.241935483870968
"2375",0.17741935483871
"2376",0.225806451612903
"2377",0.222222222222222
"2378",0.243243243243243
"2379",0.21259842519685
"2380",0.225806451612903
"2381",0.209677419354839
"2382",0.241935483870968
"2383",0.26027397260274
"2384",0.242857142857143
"2385",0.232558139534884
"2386",0.193548387096774
"2387",0.157894736842105
"2388",0.26027397260274
"2389",0.209677419354839
"2390",0.193548387096774
"2391",0.209677419354839
"2392",0.17741935483871
"2393",0.283783783783784
"2394",0.236111111111111
"2395",0.209677419354839
"2396",0.243589743589744
"2397",0.129032258064516
"2398",0.169014084507042
"2399",0.216783216783217
"2400",0.230088495575221
"2401",0.228260869565217
"2402",0.112903225806452
"2403",0.304347826086957
"2404",0.263157894736842
"2405",0.274193548387097
"2406",0.241935483870968
"2407",0.225806451612903
"2408",0.209677419354839
"2409",0.193548387096774
"2410",0.225806451612903
"2411",0.17741935483871
"2412",0.17741935483871
"2413",0.274193548387097
"2414",0.290322580645161
"2415",0.17741935483871
"2416",0.17741935483871
"2417",0.193548387096774
"2418",0.15625
"2419",0.21969696969697
"2420",0.204301075268817
"2421",0.209677419354839
"2422",0.209677419354839
"2423",0.112903225806452
"2424",0.241935483870968
"2425",0.205607476635514
"2426",0.17741935483871
"2427",0.209677419354839
"2428",0.193548387096774
"2429",0.161290322580645
"2430",0.145161290322581
"2431",0.112903225806452
"2432",0.112903225806452
"2433",0.225806451612903
"2434",0.209677419354839
"2435",0.220930232558139
"2436",0.129032258064516
"2437",0.239316239316239
"2438",0.0967741935483871
"2439",0.241935483870968
"2440",0.17741935483871
"2441",0.216
"2442",0.23
"2443",0.230769230769231
"2444",0.161290322580645
"2445",0.229357798165138
"2446",0.161290322580645
"2447",0.209677419354839
"2448",0.162162162162162
"2449",0.161290322580645
"2450",0.17910447761194
"2451",0.241935483870968
"2452",0.241935483870968
"2453",0.228070175438597
"2454",0.169014084507042
"2455",0.111111111111111
"2456",0.145161290322581
"2457",0.258064516129032
"2458",0.258064516129032
"2459",0.209677419354839
"2460",0.145161290322581
"2461",0.112903225806452
"2462",0.225806451612903
"2463",0.274193548387097
"2464",0.17741935483871
"2465",0.219178082191781
"2466",0.226666666666667
"2467",0.279569892473118
"2468",0.17741935483871
"2469",0.255813953488372
"2470",0.234375
"2471",0.243243243243243
"2472",0.145161290322581
"2473",0.193548387096774
"2474",0.224806201550388
"2475",0.201754385964912
"2476",0.245098039215686
"2477",0.17741935483871
"2478",0.17741935483871
"2479",0.209677419354839
"2480",0.193548387096774
"2481",0.193548387096774
"2482",0.17741935483871
"2483",0.17741935483871
"2484",0.193548387096774
"2485",0.209677419354839
"2486",0.275510204081633
"2487",0.161290322580645
"2488",0.27
"2489",0.17741935483871
"2490",0.158730158730159
"2491",0.225806451612903
"2492",0.225806451612903
"2493",0.204678362573099
"2494",0.201923076923077
"2495",0.258064516129032
"2496",0.112903225806452
"2497",0.264367816091954
"2498",0.230769230769231
"2499",0.209677419354839
"2500",0.129032258064516
"2501",0.209677419354839
"2502",0.241935483870968
"2503",0.209677419354839
"2504",0.209677419354839
"2505",0.17741935483871
"2506",0.191780821917808
"2507",0.193548387096774
"2508",0.193548387096774
"2509",0.225806451612903
"2510",0.209677419354839
"2511",0.145161290322581
"2512",0.272727272727273
"2513",0.258064516129032
"2514",0.258064516129032
"2515",0.197183098591549
"2516",0.241935483870968
"2517",0.161290322580645
"2518",0.209677419354839
"2519",0.209677419354839
"2520",0.191709844559586
"2521",0.209677419354839
"2522",0.145161290322581
"2523",0.0967741935483871
"2524",0.0967741935483871
"2525",0.0967741935483871
"2526",0.0967741935483871
"2527",0.0967741935483871
"2528",0.17741935483871
"2529",0.193548387096774
"2530",0.161290322580645
"2531",0.258064516129032
"2532",0.258064516129032
"2533",0.19047619047619
"2534",0.21875
"2535",0.207317073170732
"2536",0.272727272727273
"2537",0.164179104477612
"2538",0.241935483870968
"2539",0.234375
"2540",0.0967741935483871
"2541",0.225806451612903
"2542",0.225806451612903
"2543",0.17741935483871
"2544",0.269662921348315
"2545",0.209677419354839
"2546",0.162162162162162
"2547",0.189873417721519
"2548",0.112903225806452
"2549",0.209677419354839
"2550",0.17741935483871
"2551",0.235955056179775
"2552",0.258064516129032
"2553",0.261363636363636
"2554",0.241935483870968
"2555",0.235294117647059
"2556",0.223684210526316
"2557",0.161290322580645
"2558",0.209876543209877
"2559",0.213592233009709
"2560",0.222222222222222
"2561",0.258064516129032
"2562",0.306451612903226
"2563",0.209677419354839
"2564",0.193548387096774
"2565",0.209677419354839
"2566",0.209677419354839
"2567",0.193548387096774
"2568",0.290322580645161
"2569",0.193548387096774
"2570",0.193548387096774
"2571",0.145161290322581
"2572",0.209677419354839
"2573",0.181818181818182
"2574",0.274193548387097
"2575",0.225806451612903
"2576",0.206451612903226
"2577",0.245283018867924
"2578",0.236111111111111
"2579",0.129032258064516
"2580",0.251968503937008
"2581",0.263157894736842
"2582",0.254385964912281
"2583",0.158730158730159
"2584",0.258064516129032
"2585",0.206349206349206
"2586",0.224806201550388
"2587",0.242647058823529
"2588",0.2
"2589",0.24468085106383
"2590",0.225806451612903
"2591",0.243478260869565
"2592",0.240740740740741
"2593",0.193548387096774
"2594",0.258064516129032
"2595",0.0645161290322581
"2596",0.129032258064516
"2597",0.161290322580645
"2598",0.241935483870968
"2599",0.193548387096774
"2600",0.193548387096774
"2601",0.235668789808917
"2602",0.305882352941176
"2603",0.225806451612903
"2604",0.225806451612903
"2605",0.193548387096774
"2606",0.161290322580645
"2607",0.161290322580645
"2608",0.186666666666667
"2609",0.193548387096774
"2610",0.164179104477612
"2611",0.222222222222222
"2612",0.220779220779221
"2613",0.209677419354839
"2614",0.145161290322581
"2615",0.225806451612903
"2616",0.258064516129032
"2617",0.193548387096774
"2618",0.161290322580645
"2619",0.193548387096774
"2620",0.17741935483871
"2621",0.161290322580645
"2622",0.193548387096774
"2623",0.22
"2624",0.194029850746269
"2625",0.17948717948718
"2626",0.166666666666667
"2627",0.209677419354839
"2628",0.209677419354839
"2629",0.225806451612903
"2630",0.184615384615385
"2631",0.225806451612903
"2632",0.217391304347826
"2633",0.145161290322581
"2634",0.282051282051282
"2635",0.21875
"2636",0.193548387096774
"2637",0.212121212121212
"2638",0.173333333333333
"2639",0.306451612903226
"2640",0.298969072164949
"2641",0.225806451612903
"2642",0.171875
"2643",0.209677419354839
"2644",0.194029850746269
"2645",0.241935483870968
"2646",0.175531914893617
"2647",0.258064516129032
"2648",0.212121212121212
"2649",0.216867469879518
"2650",0.257142857142857
"2651",0.209677419354839
"2652",0.17741935483871
"2653",0.23
"2654",0.193548387096774
"2655",0.161290322580645
"2656",0.145161290322581
"2657",0.258064516129032
"2658",0.224489795918367
"2659",0.197368421052632
"2660",0.140625
"2661",0.161290322580645
"2662",0.145161290322581
"2663",0.193548387096774
"2664",0.145161290322581
"2665",0.263157894736842
"2666",0.134328358208955
"2667",0.233766233766234
"2668",0.225806451612903
"2669",0.22
"2670",0.21875
"2671",0.251851851851852
"2672",0.255102040816326
"2673",0.216216216216216
"2674",0.220472440944882
"2675",0.211180124223602
"2676",0.19811320754717
"2677",0.25
"2678",0.107692307692308
"2679",0.17741935483871
"2680",0.198275862068966
"2681",0.25
"2682",0.236363636363636
"2683",0.26
"2684",0.193548387096774
"2685",0.198717948717949
"2686",0.209677419354839
"2687",0.209677419354839
"2688",0.192307692307692
"2689",0.233333333333333
"2690",0.176470588235294
"2691",0.24
"2692",0.193548387096774
"2693",0.240506329113924
"2694",0.145161290322581
"2695",0.224489795918367
"2696",0.17741935483871
"2697",0.209677419354839
"2698",0.227272727272727
"2699",0.193548387096774
"2700",0.185714285714286
"2701",0.2265625
"2702",0.193548387096774
"2703",0.197368421052632
"2704",0.255555555555556
"2705",0.241935483870968
"2706",0.184210526315789
"2707",0.258064516129032
"2708",0.0483870967741935
"2709",0.21978021978022
"2710",0.258064516129032
"2711",0.193548387096774
"2712",0.28169014084507
"2713",0.161290322580645
"2714",0.255172413793103
"2715",0.225806451612903
"2716",0.17741935483871
"2717",0.209677419354839
"2718",0.145161290322581
"2719",0.112903225806452
"2720",0.169014084507042
"2721",0.202702702702703
"2722",0.209677419354839
"2723",0.209677419354839
"2724",0.183908045977011
"2725",0.239316239316239
"2726",0.25974025974026
"2727",0.145161290322581
"2728",0.17741935483871
"2729",0.225806451612903
"2730",0.254385964912281
"2731",0.193548387096774
"2732",0.241935483870968
"2733",0.161290322580645
"2734",0.213483146067416
"2735",0.169230769230769
"2736",0.193548387096774
"2737",0.225806451612903
"2738",0.161290322580645
"2739",0.142857142857143
"2740",0.212121212121212
"2741",0.219178082191781
"2742",0.290322580645161
"2743",0.274193548387097
"2744",0.211009174311927
"2745",0.25
"2746",0.326732673267327
"2747",0.241935483870968
"2748",0.208333333333333
"2749",0.260869565217391
"2750",0.247058823529412
"2751",0.240963855421687
"2752",0.2
"2753",0.247191011235955
"2754",0.213114754098361
"2755",0.151515151515151
"2756",0.236842105263158
"2757",0.193548387096774
"2758",0.209677419354839
"2759",0.217741935483871
"2760",0.229007633587786
"2761",0.25
"2762",0.202614379084967
"2763",0.274193548387097
"2764",0.354838709677419
"2765",0.338709677419355
"2766",0.243478260869565
"2767",0.306451612903226
"2768",0.274193548387097
"2769",0.205882352941177
"2770",0.235294117647059
"2771",0.229166666666667
"2772",0.206896551724138
"2773",0.22972972972973
"2774",0.251798561151079
"2775",0.159420289855073
"2776",0.221153846153846
"2777",0.208791208791209
"2778",0.224719101123595
"2779",0.225806451612903
"2780",0.209677419354839
"2781",0.209677419354839
"2782",0.17741935483871
"2783",0.241935483870968
"2784",0.153846153846154
"2785",0.290322580645161
"2786",0.270491803278688
"2787",0.247706422018349
"2788",0.290322580645161
"2789",0.256578947368421
"2790",0.235294117647059
"2791",0.25
"2792",0.217391304347826
"2793",0.216783216783217
"2794",0.241935483870968
"2795",0.242424242424242
"2796",0.252873563218391
"2797",0.182291666666667
"2798",0.189189189189189
"2799",0.225806451612903
"2800",0.226086956521739
"2801",0.216216216216216
"2802",0.225806451612903
"2803",0.218543046357616
"2804",0.171428571428571
"2805",0.238095238095238
"2806",0.226666666666667
"2807",0.153846153846154
"2808",0.258064516129032
"2809",0.221238938053097
"2810",0.161290322580645
"2811",0.166666666666667
"2812",0.225806451612903
"2813",0.242424242424242
"2814",0.202702702702703
"2815",0.209677419354839
"2816",0.164383561643836
"2817",0.161290322580645
"2818",0.193548387096774
"2819",0.261904761904762
"2820",0.242718446601942
"2821",0.241935483870968
"2822",0.241935483870968
"2823",0.225806451612903
"2824",0.196969696969697
"2825",0.274193548387097
"2826",0.274193548387097
"2827",0.213483146067416
"2828",0.209677419354839
"2829",0.146666666666667
"2830",0.25
"2831",0.145161290322581
"2832",0.230769230769231
"2833",0.209677419354839
"2834",0.166666666666667
"2835",0.241935483870968
"2836",0.241935483870968
"2837",0.189189189189189
"2838",0.225806451612903
"2839",0.225806451612903
"2840",0.149253731343284
"2841",0.193548387096774
"2842",0.306451612903226
"2843",0.193548387096774
"2844",0.145161290322581
"2845",0.209677419354839
"2846",0.193103448275862
"2847",0.184615384615385
"2848",0.193548387096774
"2849",0.223880597014925
"2850",0.230769230769231
"2851",0.223529411764706
"2852",0.233766233766234
"2853",0.25
"2854",0.225806451612903
"2855",0.209677419354839
"2856",0.129032258064516
"2857",0.290322580645161
"2858",0.253012048192771
"2859",0.238461538461539
"2860",0.145161290322581
"2861",0.193548387096774
"2862",0.274193548387097
"2863",0.209677419354839
"2864",0.268115942028985
"2865",0.161290322580645
"2866",0.274193548387097
"2867",0.258064516129032
"2868",0.274193548387097
"2869",0.295774647887324
"2870",0.32258064516129
"2871",0.193548387096774
"2872",0.234042553191489
"2873",0.17741935483871
"2874",0.225806451612903
"2875",0.241935483870968
"2876",0.209677419354839
"2877",0.209677419354839
"2878",0.142857142857143
"2879",0.153846153846154
"2880",0.258064516129032
"2881",0.232323232323232
"2882",0.303571428571429
"2883",0.193548387096774
"2884",0.225806451612903
"2885",0.258064516129032
"2886",0.193548387096774
"2887",0.17741935483871
"2888",0.206106870229008
"2889",0.338709677419355
"2890",0.290322580645161
"2891",0.193548387096774
"2892",0.280487804878049
"2893",0.258064516129032
"2894",0.209677419354839
"2895",0.225806451612903
"2896",0.161290322580645
"2897",0.145161290322581
"2898",0.129032258064516
"2899",0.193548387096774
"2900",0.209677419354839
"2901",0.209677419354839
"2902",0.165217391304348
"2903",0.241935483870968
"2904",0.216417910447761
"2905",0.209677419354839
"2906",0.193548387096774
"2907",0.25
"2908",0.246376811594203
"2909",0.104477611940298
"2910",0.193548387096774
"2911",0.145161290322581
"2912",0.22972972972973
"2913",0.25
"2914",0.129032258064516
"2915",0.161764705882353
"2916",0.209677419354839
"2917",0.145161290322581
"2918",0.193548387096774
"2919",0.161290322580645
"2920",0.209677419354839
"2921",0.22972972972973
"2922",0.257575757575758
"2923",0.192307692307692
"2924",0.247311827956989
"2925",0.161290322580645
"2926",0.232558139534884
"2927",0.25531914893617
"2928",0.241935483870968
"2929",0.193548387096774
"2930",0.2
"2931",0.207547169811321
"2932",0.232558139534884
"2933",0.256756756756757
"2934",0.219512195121951
"2935",0.204819277108434
"2936",0.17741935483871
"2937",0.216867469879518
"2938",0.204878048780488
"2939",0.32258064516129
"2940",0.209677419354839
"2941",0.263157894736842
"2942",0.220779220779221
"2943",0.25
"2944",0.294117647058823
"2945",0.193548387096774
"2946",0.223880597014925
"2947",0.228070175438597
"2948",0.253846153846154
"2949",0.241935483870968
"2950",0.225806451612903
"2951",0.145161290322581
"2952",0.193548387096774
"2953",0.171428571428571
"2954",0.193548387096774
"2955",0.243243243243243
"2956",0.213333333333333
"2957",0.219178082191781
"2958",0.247058823529412
"2959",0.191666666666667
"2960",0.209677419354839
"2961",0.225806451612903
"2962",0.241935483870968
"2963",0.193548387096774
"2964",0.197183098591549
"2965",0.206521739130435
"2966",0.211764705882353
"2967",0.198019801980198
"2968",0.241935483870968
"2969",0.234782608695652
"2970",0.243478260869565
"2971",0.193548387096774
"2972",0.262295081967213
"2973",0.209677419354839
"2974",0.126984126984127
"2975",0.258064516129032
"2976",0.162162162162162
"2977",0.193548387096774
"2978",0.161290322580645
"2979",0.202127659574468
"2980",0.213333333333333
"2981",0.275862068965517
"2982",0.246153846153846
"2983",0.195121951219512
"2984",0.241935483870968
"2985",0.181818181818182
"2986",0.17741935483871
"2987",0.181818181818182
"2988",0.193548387096774
"2989",0.236842105263158
"2990",0.161290322580645
"2991",0.17741935483871
"2992",0.205128205128205
"2993",0.290322580645161
"2994",0.247524752475248
"2995",0.211382113821138
"2996",0.159420289855073
"2997",0.193548387096774
"2998",0.287128712871287
"2999",0.260162601626016
"3000",0.234042553191489
"3001",0.193548387096774
"3002",0.225806451612903
"3003",0.2
"3004",0.192857142857143
"3005",0.213114754098361
"3006",0.219178082191781
"3007",0.247191011235955
"3008",0.209677419354839
"3009",0.25
"3010",0.283018867924528
"3011",0.17741935483871
"3012",0.217821782178218
"3013",0.258064516129032
"3014",0.241935483870968
"3015",0.209677419354839
"3016",0.209677419354839
"3017",0.30188679245283
"3018",0.243243243243243
"3019",0.290322580645161
"3020",0.209677419354839
"3021",0.252747252747253
"3022",0.193548387096774
"3023",0.161290322580645
"3024",0.209677419354839
"3025",0.271739130434783
"3026",0.17741935483871
"3027",0.227642276422764
"3028",0.174603174603175
"3029",0.211864406779661
"3030",0.184615384615385
"3031",0.2875
"3032",0.339449541284404
"3033",0.241935483870968
"3034",0.225806451612903
"3035",0.196531791907514
"3036",0.17741935483871
"3037",0.245762711864407
"3038",0.263736263736264
"3039",0.232758620689655
"3040",0.129032258064516
"3041",0.290322580645161
"3042",0.223300970873786
"3043",0.202247191011236
"3044",0.217391304347826
"3045",0.251968503937008
"3046",0.225490196078431
"3047",0.201219512195122
"3048",0.19047619047619
"3049",0.123076923076923
"3050",0.239669421487603
"3051",0.223300970873786
"3052",0.209677419354839
"3053",0.193717277486911
"3054",0.209090909090909
"3055",0.175675675675676
"3056",0.239583333333333
"3057",0.241935483870968
"3058",0.193548387096774
"3059",0.243243243243243
"3060",0.24390243902439
"3061",0.338709677419355
"3062",0.173913043478261
"3063",0.193548387096774
"3064",0.237623762376238
"3065",0.209677419354839
"3066",0.225806451612903
"3067",0.161290322580645
"3068",0.225806451612903
"3069",0.225806451612903
"3070",0.241935483870968
"3071",0.241935483870968
"3072",0.25
"3073",0.236363636363636
"3074",0.177514792899408
"3075",0.21875
"3076",0.238095238095238
"3077",0.193548387096774
"3078",0.22
"3079",0.221428571428571
"3080",0.268041237113402
"3081",0.278350515463918
"3082",0.354838709677419
"3083",0.161290322580645
"3084",0.161764705882353
"3085",0.219354838709677
"3086",0.206521739130435
"3087",0.193548387096774
"3088",0.221238938053097
"3089",0.191780821917808
"3090",0.202898550724638
"3091",0.227642276422764
"3092",0.210144927536232
"3093",0.25
"3094",0.225806451612903
"3095",0.256410256410256
"3096",0.244604316546763
"3097",0.26271186440678
"3098",0.225806451612903
"3099",0.258064516129032
"3100",0.237113402061856
"3101",0.241935483870968
"3102",0.209677419354839
"3103",0.252336448598131
"3104",0.241935483870968
"3105",0.239316239316239
"3106",0.146666666666667
"3107",0.239130434782609
"3108",0.17741935483871
"3109",0.258064516129032
"3110",0.232323232323232
"3111",0.258064516129032
"3112",0.129032258064516
"3113",0.193548387096774
"3114",0.226950354609929
"3115",0.207207207207207
"3116",0.214285714285714
"3117",0.288659793814433
"3118",0.193548387096774
"3119",0.232876712328767
"3120",0.17741935483871
"3121",0.226890756302521
"3122",0.209677419354839
"3123",0.222222222222222
"3124",0.245614035087719
"3125",0.161290322580645
"3126",0.209677419354839
"3127",0.241935483870968
"3128",0.1875
"3129",0.209677419354839
"3130",0.193548387096774
"3131",0.257142857142857
"3132",0.216216216216216
"3133",0.219512195121951
"3134",0.274193548387097
"3135",0.225806451612903
"3136",0.290322580645161
"3137",0.212121212121212
"3138",0.182352941176471
"3139",0.166666666666667
"3140",0.269230769230769
"3141",0.236559139784946
"3142",0.238095238095238
"3143",0.210526315789474
"3144",0.220238095238095
"3145",0.225806451612903
"3146",0.264150943396226
"3147",0.161290322580645
"3148",0.193548387096774
"3149",0.225806451612903
"3150",0.209677419354839
"3151",0.270833333333333
"3152",0.257142857142857
"3153",0.209677419354839
"3154",0.218390804597701
"3155",0.161290322580645
"3156",0.228260869565217
"3157",0.255813953488372
"3158",0.129032258064516
"3159",0.145161290322581
"3160",0.145161290322581
"3161",0.274193548387097
"3162",0.2
"3163",0.290322580645161
"3164",0.193548387096774
"3165",0.182389937106918
"3166",0.17741935483871
"3167",0.209677419354839
"3168",0.225806451612903
"3169",0.129032258064516
"3170",0.241935483870968
"3171",0.258064516129032
"3172",0.21875
"3173",0.197183098591549
"3174",0.258064516129032
"3175",0.145161290322581
"3176",0.258064516129032
"3177",0.274193548387097
"3178",0.225806451612903
"3179",0.161290322580645
"3180",0.17741935483871
"3181",0.161290322580645
"3182",0.207792207792208
"3183",0.274193548387097
"3184",0.274193548387097
"3185",0.232758620689655
"3186",0.17741935483871
"3187",0.209677419354839
"3188",0.191176470588235
"3189",0.263157894736842
"3190",0.215909090909091
"3191",0.171052631578947
"3192",0.231578947368421
"3193",0.225806451612903
"3194",0.17741935483871
"3195",0.246575342465753
"3196",0.191176470588235
"3197",0.212962962962963
"3198",0.188405797101449
"3199",0.191176470588235
"3200",0.17741935483871
"3201",0.218390804597701
"3202",0.202380952380952
"3203",0.17741935483871
"3204",0.17741935483871
"3205",0.235294117647059
"3206",0.126984126984127
"3207",0.232558139534884
"3208",0.246153846153846
"3209",0.290322580645161
"3210",0.219512195121951
"3211",0.235294117647059
"3212",0.17741935483871
"3213",0.17741935483871
"3214",0.186046511627907
"3215",0.240506329113924
"3216",0.21505376344086
"3217",0.258823529411765
"3218",0.237623762376238
"3219",0.225806451612903
"3220",0.129032258064516
"3221",0.274193548387097
"3222",0.203125
"3223",0.225
"3224",0.230769230769231
"3225",0.193548387096774
"3226",0.318181818181818
"3227",0.193548387096774
"3228",0.197278911564626
"3229",0.225806451612903
"3230",0.197368421052632
"3231",0.171673819742489
"3232",0.213114754098361
"3233",0.238095238095238
"3234",0.209677419354839
"3235",0.225806451612903
"3236",0.28125
"3237",0.32258064516129
"3238",0.129032258064516
"3239",0.306451612903226
"3240",0.0645161290322581
"3241",0.161290322580645
"3242",0.129032258064516
"3243",0.241935483870968
"3244",0.0967741935483871
"3245",0.253333333333333
"3246",0.17741935483871
"3247",0.306451612903226
"3248",0.161290322580645
"3249",0.112903225806452
"3250",0.256756756756757
"3251",0.223404255319149
"3252",0.145161290322581
"3253",0.241935483870968
"3254",0.17741935483871
"3255",0.209090909090909
"3256",0.246753246753247
"3257",0.181818181818182
"3258",0.306451612903226
"3259",0.161290322580645
"3260",0.225806451612903
"3261",0.145161290322581
"3262",0.306451612903226
"3263",0.145161290322581
"3264",0.274193548387097
"3265",0.202898550724638
"3266",0.161290322580645
"3267",0.209677419354839
"3268",0.17741935483871
"3269",0.17741935483871
"3270",0.174603174603175
"3271",0.193548387096774
"3272",0.274193548387097
"3273",0.19047619047619
"3274",0.1875
"3275",0.241071428571429
"3276",0.264705882352941
"3277",0.213333333333333
"3278",0.17741935483871
"3279",0.25974025974026
"3280",0.0645161290322581
"3281",0.17741935483871
"3282",0.208791208791209
"3283",0.227848101265823
"3284",0.274193548387097
"3285",0.145161290322581
"3286",0.193548387096774
"3287",0.290322580645161
"3288",0.145161290322581
"3289",0.216216216216216
"3290",0.208
"3291",0.225806451612903
"3292",0.193548387096774
"3293",0.192307692307692
"3294",0.192307692307692
"3295",0.24
"3296",0.209677419354839
"3297",0.225806451612903
"3298",0.0806451612903226
"3299",0.227722772277228
"3300",0.246913580246914
"3301",0.209677419354839
"3302",0.209677419354839
"3303",0.22
"3304",0.252631578947368
"3305",0.289473684210526
"3306",0.252427184466019
"3307",0.258064516129032
"3308",0.25
"3309",0.238095238095238
"3310",0.2
"3311",0.209677419354839
"3312",0.193548387096774
"3313",0.223529411764706
"3314",0.258064516129032
"3315",0.209677419354839
"3316",0.225806451612903
"3317",0.161290322580645
"3318",0.225806451612903
"3319",0.209677419354839
"3320",0.17741935483871
"3321",0.193548387096774
"3322",0.193548387096774
"3323",0.17741935483871
"3324",0.0757575757575758
"3325",0.274193548387097
"3326",0.241935483870968
"3327",0.209677419354839
"3328",0.306451612903226
"3329",0.290322580645161
"3330",0.225806451612903
"3331",0.209677419354839
"3332",0.129032258064516
"3333",0.193548387096774
"3334",0.209677419354839
"3335",0.145161290322581
"3336",0.225806451612903
"3337",0.145161290322581
"3338",0.161290322580645
"3339",0.17741935483871
"3340",0.17741935483871
"3341",0.145161290322581
"3342",0.266666666666667
"3343",0.145161290322581
"3344",0.145161290322581
"3345",0.22
"3346",0.0967741935483871
"3347",0.193548387096774
"3348",0.231884057971015
"3349",0.258064516129032
"3350",0.161290322580645
"3351",0.2
"3352",0.241935483870968
"3353",0.193548387096774
"3354",0.241935483870968
"3355",0.209677419354839
"3356",0.25
"3357",0.193548387096774
"3358",0.193548387096774
"3359",0.225806451612903
"3360",0.193548387096774
"3361",0.129032258064516
"3362",0.193548387096774
"3363",0.161290322580645
"3364",0.202380952380952
"3365",0.193548387096774
"3366",0.209677419354839
"3367",0.202898550724638
"3368",0.209677419354839
"3369",0.193548387096774
"3370",0.193548387096774
"3371",0.197530864197531
"3372",0.209677419354839
"3373",0.17741935483871
"3374",0.274193548387097
"3375",0.193548387096774
"3376",0.274193548387097
"3377",0.161290322580645
"3378",0.193548387096774
"3379",0.243697478991597
"3380",0.246153846153846
"3381",0.241935483870968
"3382",0.27027027027027
"3383",0.2
"3384",0.278481012658228
"3385",0.161290322580645
"3386",0.209677419354839
"3387",0.145161290322581
"3388",0.269230769230769
"3389",0.216216216216216
"3390",0.158730158730159
"3391",0.244186046511628
"3392",0.145161290322581
"3393",0.240506329113924
"3394",0.277310924369748
"3395",0.193548387096774
"3396",0.148148148148148
"3397",0.258064516129032
"3398",0.177777777777778
"3399",0.209677419354839
"3400",0.193548387096774
"3401",0.32258064516129
"3402",0.274193548387097
"3403",0.235955056179775
"3404",0.193548387096774
"3405",0.209677419354839
"3406",0.209677419354839
"3407",0.161290322580645
"3408",0.306451612903226
"3409",0.2
